Species,Other_species_not_on_dropdown_list,Module,CoverClass_LT_6m,CoverClassAll,EditDate,HerbSiteName
Scutellaria lateriflora,,9,2,2,9/21/2023 10:42,977FP5
Stachys sp.,,2,2,2,9/18/2023 18:58,977FP5
Stachys sp.,,9,2,2,9/21/2023 10:42,977FP5
Symphyotrichum lanceolatum,,2,2,2,9/18/2023 18:58,977FP5
Symphyotrichum lanceolatum,,3,2,2,9/18/2023 18:58,977FP5
Symphyotrichum lanceolatum,,9,2,2,9/21/2023 10:42,977FP5
Symphyotrichum lateriflorum,,2,2,2,9/18/2023 18:58,977FP5
Symphyotrichum lateriflorum,,3,2,2,9/18/2023 18:58,977FP5
Symphyotrichum lateriflorum,,8,3,3,9/21/2023 10:42,977FP5
Symphyotrichum lateriflorum,,9,3,3,9/21/2023 10:42,977FP5
Taraxacum officinale,,3,2,2,9/18/2023 18:58,977FP5
Toxicodendron radicans,,2,5,5,9/18/2023 18:58,977FP5
Toxicodendron radicans,,3,6,6,9/18/2023 18:58,977FP5
Toxicodendron radicans,,8,6,6,9/21/2023 10:42,977FP5
Toxicodendron radicans,,9,6,6,9/21/2023 10:42,977FP5
Ulmus americana,,3,2,2,9/18/2023 18:58,977FP5
Ulmus americana,,8,2,2,9/21/2023 10:42,977FP5
Ulmus americana,,9,2,2,9/21/2023 10:42,977FP5
Viburnum dentatum,,3,2,2,9/18/2023 18:58,977FP5
Viburnum dentatum,,8,2,2,9/21/2023 10:42,977FP5
Viburnum opulus var. opulus,,2,2,2,9/18/2023 18:58,977FP5
Vitis riparia,,2,2,2,9/18/2023 18:58,977FP5
Vitis riparia,,3,2,2,9/18/2023 18:58,977FP5
Vitis riparia,,8,2,2,9/21/2023 10:42,977FP5
Vitis riparia,,9,2,2,9/21/2023 10:42,977FP5
Malus prunifolia,Malus prunifolia,8,5,5,9/21/2023 10:42,977FP5
